TransactionID,Amount,TransactionType,AccountAge,CustomerLocation,DeviceType,TimeOfTransaction,DayOfWeek,TransactionSpeed,NumberOfLogins,CardType,MerchantCategory,Country,IsWeekend,Fraud
4418,121.0,BankTransfer,39,Rural,Tablet,2,Sunday,58.78507827310862,3,Debit,Electronics,Australia,1,0
4419,1677.52,POS,63,Rural,Tablet,16,Tuesday,41.72187917938024,8,Credit,Others,UK,0,0
4420,886.23,ATM,48,Suburban,Mobile,8,Wednesday,36.121893891098885,4,Debit,Groceries,UK,0,0
4421,493.02,BankTransfer,87,Urban,Tablet,14,Friday,24.591346601118524,3,Prepaid,Electronics,Australia,1,0
4422,4783.65,POS,48,Suburban,Tablet,13,Saturday,54.154508664885114,7,Prepaid,Electronics,Germany,1,0
4423,2997.2,Online,61,Suburban,Tablet,18,Tuesday,17.81297482673907,7,Prepaid,Clothing,Germany,0,0
4424,3643.55,ATM,12,Urban,Desktop,16,Friday,0.6522536932330706,9,Prepaid,Entertainment,Canada,0,0
4425,1577.5,BankTransfer,78,Suburban,Tablet,21,Saturday,11.88475729369836,7,Prepaid,Clothing,Germany,1,0
4426,1966.34,Online,56,Urban,Tablet,19,Friday,6.660097767347313,6,Prepaid,Groceries,USA,1,0
4427,1185.38,BankTransfer,18,Urban,Desktop,16,Tuesday,19.207727072967018,3,Debit,Entertainment,Germany,1,0
4428,485.73,POS,27,Rural,Desktop,15,Monday,49.57013277976146,4,Prepaid,Others,Australia,1,1
4429,895.98,POS,28,Suburban,Desktop,19,Wednesday,39.126628153363946,8,Prepaid,Groceries,Germany,0,0
4430,3987.77,Online,82,Rural,Desktop,7,Sunday,10.221937295099378,6,Prepaid,Groceries,Australia,0,0
4431,3388.05,BankTransfer,80,Suburban,Tablet,6,Tuesday,47.35042109343107,9,Prepaid,Clothing,UK,0,0
4432,2735.1,ATM,52,Suburban,Tablet,11,Tuesday,30.302769979354224,8,Prepaid,Entertainment,Canada,0,1
4433,2375.97,ATM,16,Rural,Tablet,0,Sunday,30.811605984685986,8,Credit,Groceries,UK,0,0
4434,4612.25,Online,77,Rural,Mobile,11,Friday,21.79051964075431,7,Debit,Entertainment,Australia,0,0
4435,364.6,Online,58,Rural,Desktop,5,Saturday,51.8905202528392,1,Debit,Others,Canada,0,0
4436,1403.72,Online,93,Urban,Tablet,15,Sunday,19.167805500961983,5,Credit,Entertainment,UK,0,0
4437,1750.34,BankTransfer,9,Suburban,Tablet,17,Tuesday,5.73897166411435,7,Credit,Clothing,Germany,1,0
4438,3912.35,ATM,26,Urban,Tablet,18,Wednesday,18.23346673891951,9,Prepaid,Clothing,Germany,1,0
4439,4962.58,ATM,28,Suburban,Desktop,22,Sunday,42.94967742144635,4,Debit,Groceries,Canada,0,0
4440,1204.11,ATM,105,Suburban,Desktop,2,Sunday,39.4891550195194,8,Debit,Entertainment,UK,1,0
4441,4371.66,Online,77,Urban,Desktop,2,Monday,11.362227497859312,1,Credit,Clothing,USA,0,0
4442,4153.28,ATM,36,Urban,Tablet,4,Saturday,6.7958795163860275,4,Debit,Electronics,USA,0,0
4443,1124.06,POS,9,Suburban,Desktop,2,Monday,39.68585892826461,4,Debit,Clothing,USA,1,0
4444,1997.26,Online,47,Rural,Tablet,18,Monday,40.614972455729244,2,Prepaid,Others,UK,0,0
4445,2048.95,ATM,78,Rural,Mobile,4,Wednesday,22.032363268913187,3,Prepaid,Electronics,UK,1,0
4446,4891.13,BankTransfer,51,Rural,Desktop,13,Friday,50.583802873391875,3,Prepaid,Entertainment,UK,0,0
4447,905.28,Online,76,Rural,Desktop,20,Saturday,58.694491707615015,9,Debit,Groceries,Australia,0,0
4448,3995.99,POS,117,Suburban,Tablet,15,Saturday,12.418148884618784,7,Debit,Electronics,USA,1,0
4449,1671.63,POS,57,Rural,Desktop,0,Sunday,34.6664160707911,2,Prepaid,Clothing,USA,1,0
4450,3654.62,BankTransfer,32,Rural,Desktop,16,Wednesday,0.420245107335956,9,Prepaid,Groceries,USA,0,0
4451,2100.64,BankTransfer,102,Rural,Tablet,10,Saturday,42.811958321974615,8,Debit,Groceries,Australia,1,1
4452,2892.22,Online,67,Suburban,Tablet,8,Tuesday,24.915498602442735,6,Debit,Groceries,Australia,1,0
4453,4163.23,Online,57,Urban,Tablet,20,Thursday,11.676826691499572,6,Credit,Groceries,UK,1,0
4454,4021.02,POS,54,Rural,Mobile,3,Sunday,45.158093113686135,2,Prepaid,Entertainment,USA,1,0
4455,4332.25,BankTransfer,116,Suburban,Tablet,1,Thursday,48.657862973609234,3,Prepaid,Entertainment,USA,1,0
4456,299.03,Online,16,Suburban,Desktop,8,Thursday,6.758873420438643,6,Prepaid,Entertainment,Germany,0,0
4457,3460.56,POS,62,Rural,Mobile,21,Monday,2.5556461340982364,3,Debit,Clothing,Germany,0,0
4458,700.8,BankTransfer,84,Urban,Tablet,4,Saturday,20.111298655980125,7,Debit,Entertainment,Germany,1,0
4459,2079.68,POS,96,Urban,Mobile,3,Sunday,37.59682889908603,5,Credit,Groceries,Australia,1,0
4460,2743.39,ATM,56,Urban,Mobile,22,Wednesday,47.62582967859912,4,Credit,Electronics,UK,0,0
4461,2014.29,BankTransfer,23,Suburban,Desktop,4,Saturday,32.809143548164414,8,Prepaid,Electronics,Canada,1,0
4462,2598.54,Online,17,Rural,Mobile,23,Wednesday,34.88685170078814,2,Credit,Electronics,USA,1,0
4463,4982.64,Online,80,Rural,Tablet,23,Saturday,48.01150748299818,3,Debit,Electronics,Germany,1,0
4464,676.95,ATM,38,Suburban,Mobile,17,Sunday,31.77771811570369,4,Credit,Electronics,USA,0,0
4465,3377.6,BankTransfer,72,Rural,Mobile,12,Sunday,36.7081539645554,6,Credit,Others,USA,0,0
4466,1980.61,POS,83,Rural,Desktop,4,Monday,31.021418664595902,5,Debit,Electronics,USA,0,0
4467,665.92,Online,30,Urban,Desktop,23,Sunday,52.83944817872547,5,Prepaid,Electronics,UK,1,0
4468,794.53,ATM,58,Rural,Tablet,18,Tuesday,14.207445453246823,7,Prepaid,Electronics,USA,1,0
4469,4746.42,ATM,98,Rural,Desktop,22,Thursday,15.913215713976511,8,Credit,Clothing,UK,0,0
4470,4398.13,BankTransfer,78,Suburban,Tablet,2,Thursday,7.764891549949362,6,Debit,Others,Canada,1,0
4471,4535.3,BankTransfer,22,Suburban,Tablet,21,Saturday,49.18605841451586,3,Debit,Electronics,Canada,1,0
4472,4957.67,Online,108,Urban,Desktop,17,Monday,24.765459704685206,4,Credit,Entertainment,Australia,1,0
4473,1042.37,ATM,17,Suburban,Mobile,5,Thursday,20.938847058786504,1,Prepaid,Clothing,USA,0,0
4474,1777.84,POS,15,Urban,Desktop,5,Saturday,58.88278815352066,5,Prepaid,Others,Germany,1,0
4475,3346.43,ATM,114,Urban,Mobile,23,Sunday,55.61552164974315,8,Prepaid,Entertainment,Australia,0,1
4476,2419.53,POS,48,Rural,Mobile,4,Friday,58.32206215927321,3,Debit,Entertainment,Australia,1,0
4477,2092.53,POS,32,Urban,Tablet,0,Saturday,8.6237099058457,4,Debit,Clothing,Canada,1,0
4478,1789.7,Online,77,Rural,Tablet,7,Wednesday,53.48598360757516,4,Debit,Entertainment,Germany,1,0
4479,2969.31,ATM,85,Urban,Desktop,0,Thursday,19.789705003308345,6,Prepaid,Groceries,USA,0,0
4480,2878.39,POS,113,Suburban,Mobile,20,Thursday,0.8581405356905644,9,Credit,Clothing,USA,1,0
4481,808.13,BankTransfer,40,Suburban,Desktop,5,Friday,23.53877032538582,3,Debit,Clothing,Canada,1,0
4482,2359.23,POS,97,Suburban,Tablet,19,Sunday,30.600861552969775,4,Debit,Groceries,UK,0,0
4483,2767.81,BankTransfer,57,Urban,Mobile,13,Tuesday,6.5824033716875805,6,Credit,Clothing,Canada,1,0
4484,2851.86,BankTransfer,58,Urban,Desktop,10,Saturday,32.30688925076795,6,Prepaid,Entertainment,Germany,1,0
4485,1051.33,ATM,91,Rural,Desktop,1,Tuesday,49.18586869218622,7,Debit,Entertainment,UK,1,0
4486,3711.61,BankTransfer,99,Rural,Tablet,20,Saturday,22.72129195526772,1,Prepaid,Entertainment,Germany,0,0
4487,126.97,POS,16,Rural,Tablet,3,Friday,21.2234239114047,9,Debit,Groceries,USA,0,0
4488,1774.8,BankTransfer,28,Rural,Tablet,12,Tuesday,20.394744171817578,2,Debit,Entertainment,UK,0,0
4489,3901.28,ATM,98,Urban,Tablet,6,Monday,55.393357308433146,4,Credit,Groceries,Germany,1,0
4490,2819.9,Online,111,Urban,Desktop,5,Friday,3.020610117532926,3,Credit,Groceries,USA,1,0
4491,1306.55,POS,1,Rural,Tablet,2,Sunday,26.760060905378023,3,Credit,Groceries,Germany,0,0
4492,3475.07,POS,41,Urban,Tablet,8,Saturday,15.949507303568039,5,Credit,Clothing,UK,0,0
4493,2837.39,ATM,48,Urban,Desktop,13,Wednesday,53.6390408207109,7,Prepaid,Others,USA,0,0
4494,3981.42,ATM,31,Urban,Desktop,19,Sunday,5.853530588669854,7,Prepaid,Groceries,Germany,0,0
4495,3675.39,ATM,36,Urban,Mobile,10,Sunday,24.745421724156607,7,Prepaid,Entertainment,Australia,0,0
4496,3050.93,ATM,108,Rural,Desktop,4,Wednesday,24.468287506662033,3,Credit,Groceries,UK,0,0
4497,2441.4,POS,33,Rural,Mobile,13,Wednesday,53.31482561106666,9,Debit,Electronics,UK,0,0
4498,666.78,Online,33,Urban,Tablet,18,Saturday,13.008057357954069,6,Prepaid,Clothing,UK,1,0
4499,1307.4,BankTransfer,103,Suburban,Mobile,7,Sunday,38.729235077066505,8,Credit,Entertainment,USA,1,0
4500,2096.08,BankTransfer,82,Rural,Mobile,6,Thursday,8.150927000578566,1,Credit,Clothing,UK,0,0
4501,2996.9,Online,23,Rural,Tablet,6,Friday,57.24314527342451,4,Credit,Clothing,Germany,1,0
4502,2569.03,Online,60,Suburban,Tablet,23,Friday,35.62159606040992,7,Prepaid,Electronics,Australia,0,0
4503,1441.63,Online,87,Rural,Tablet,22,Tuesday,37.61277814620815,9,Debit,Groceries,Germany,1,0
4504,33.32,ATM,79,Suburban,Mobile,2,Friday,26.083026759462285,3,Prepaid,Entertainment,Germany,1,0
4505,2481.7,POS,90,Suburban,Desktop,2,Sunday,20.602734488712706,6,Credit,Others,UK,0,0
4506,1428.84,POS,30,Urban,Desktop,17,Friday,12.83931812674309,8,Credit,Clothing,Australia,1,0
4507,3673.31,POS,89,Rural,Desktop,12,Sunday,36.27886645455231,3,Credit,Others,Australia,1,0
4508,120.71,ATM,45,Suburban,Tablet,0,Tuesday,57.27824854635946,6,Prepaid,Others,Australia,1,0
4509,2924.55,POS,80,Urban,Tablet,4,Friday,21.651478150134942,9,Debit,Groceries,Australia,1,0
4510,4707.43,ATM,39,Rural,Desktop,3,Friday,53.001097630857046,9,Prepaid,Others,Canada,0,0
4511,872.87,POS,112,Urban,Tablet,15,Monday,9.011701139550256,6,Credit,Entertainment,Australia,0,1
4512,2358.78,Online,45,Urban,Mobile,14,Saturday,56.17394865081987,5,Credit,Groceries,UK,1,0
4513,458.02,BankTransfer,78,Suburban,Mobile,17,Tuesday,21.094128405494786,1,Credit,Others,Australia,1,0
4514,3128.78,BankTransfer,81,Rural,Tablet,16,Monday,22.845659974441407,3,Prepaid,Groceries,Germany,0,0
4515,2753.11,ATM,12,Urban,Desktop,13,Thursday,27.82425119635626,3,Prepaid,Entertainment,Canada,1,0
4516,2037.42,POS,93,Suburban,Desktop,13,Tuesday,43.12283176986425,4,Prepaid,Clothing,Germany,0,0
4517,2607.36,BankTransfer,32,Suburban,Mobile,18,Sunday,43.20724067797321,5,Credit,Electronics,UK,1,0
4518,4482.98,Online,56,Urban,Tablet,5,Saturday,28.82735622470795,8,Prepaid,Groceries,UK,1,0
4519,982.28,Online,24,Urban,Desktop,12,Friday,31.43685866890476,9,Debit,Electronics,Australia,1,0
4520,113.8,Online,116,Suburban,Desktop,17,Sunday,1.8976282176710562,7,Debit,Clothing,UK,0,0
4521,4308.46,ATM,13,Urban,Tablet,14,Friday,18.327372423343707,6,Debit,Entertainment,Canada,1,0
4522,2886.01,ATM,20,Urban,Tablet,22,Monday,20.826422746413506,3,Prepaid,Clothing,Germany,0,0
4523,4453.4,POS,79,Rural,Desktop,6,Monday,33.56776339667299,9,Credit,Electronics,UK,0,0
4524,2985.13,Online,56,Suburban,Tablet,18,Thursday,33.54215606554114,1,Credit,Entertainment,UK,0,0
4525,4051.0,POS,53,Urban,Tablet,16,Thursday,42.6229978838996,9,Credit,Others,Canada,0,0
4526,2148.94,POS,68,Suburban,Tablet,8,Saturday,43.049935043463044,3,Credit,Others,USA,1,1
4527,3749.55,Online,54,Rural,Desktop,10,Friday,14.189122380303772,9,Credit,Groceries,USA,0,0
4528,4565.29,POS,34,Suburban,Mobile,4,Sunday,46.234210351179,1,Prepaid,Others,Canada,0,0
4529,2861.04,BankTransfer,28,Suburban,Tablet,1,Wednesday,1.2742537259722948,8,Debit,Electronics,UK,0,0
4530,904.74,ATM,50,Suburban,Desktop,14,Sunday,42.99809688794256,6,Prepaid,Others,Canada,0,0
4531,1344.72,POS,2,Rural,Mobile,23,Thursday,6.213460100813443,9,Credit,Groceries,Canada,1,0
4532,994.02,Online,111,Rural,Desktop,11,Friday,43.80592768443102,4,Prepaid,Entertainment,USA,0,0
4533,1235.04,ATM,94,Suburban,Desktop,9,Sunday,31.67437362504742,5,Prepaid,Others,Australia,0,0
4534,1532.77,ATM,26,Suburban,Desktop,9,Sunday,26.29154459091722,6,Prepaid,Groceries,UK,0,0
4535,2776.11,POS,51,Rural,Mobile,19,Thursday,41.4709167467096,9,Credit,Others,Germany,0,1
4536,2940.37,BankTransfer,47,Urban,Desktop,10,Sunday,2.2786129414592393,6,Credit,Others,Canada,1,0
4537,2133.07,POS,26,Rural,Mobile,9,Sunday,13.485872507967143,9,Credit,Electronics,USA,0,0
4538,3077.49,BankTransfer,84,Suburban,Tablet,6,Tuesday,37.02476453381247,2,Prepaid,Groceries,Australia,1,0
4539,408.79,ATM,106,Urban,Mobile,13,Monday,50.848202857185996,4,Prepaid,Groceries,UK,0,0
4540,439.85,POS,92,Urban,Desktop,12,Friday,22.928347453012506,3,Debit,Clothing,Canada,1,0
4541,859.98,Online,84,Urban,Mobile,4,Sunday,15.599812210750068,4,Debit,Clothing,USA,0,0
4542,2590.87,POS,75,Rural,Desktop,18,Thursday,31.17231250376076,1,Credit,Groceries,Canada,0,0
4543,1070.76,BankTransfer,74,Rural,Tablet,9,Monday,37.3766836179718,2,Debit,Electronics,Germany,0,0
4544,1417.14,BankTransfer,61,Rural,Mobile,7,Sunday,25.264171581204213,4,Credit,Others,UK,0,0
4545,2002.16,POS,23,Rural,Tablet,17,Sunday,52.614969891319326,4,Credit,Entertainment,UK,1,0
4546,4059.52,BankTransfer,37,Suburban,Mobile,0,Wednesday,31.453978660714803,5,Prepaid,Others,UK,0,0
4547,70.3,ATM,41,Urban,Desktop,4,Thursday,2.2458328954780424,9,Debit,Entertainment,UK,1,0
4548,3247.24,POS,52,Suburban,Mobile,10,Friday,13.460931886900804,1,Credit,Electronics,USA,0,0
4549,3344.71,BankTransfer,83,Rural,Tablet,19,Tuesday,27.093757151977094,8,Credit,Clothing,Germany,0,0
4550,3993.48,POS,109,Rural,Mobile,10,Monday,41.893758589114306,3,Debit,Groceries,Canada,1,0
4551,4663.83,POS,82,Suburban,Tablet,15,Monday,13.26315940317607,9,Debit,Electronics,USA,0,0
4552,101.67,Online,49,Urban,Tablet,9,Tuesday,58.57782063907352,8,Debit,Entertainment,Australia,1,0
4553,769.76,POS,27,Urban,Desktop,14,Friday,19.1816396654662,8,Debit,Groceries,UK,0,0
4554,4430.97,Online,6,Rural,Mobile,6,Saturday,31.995564390949244,9,Debit,Entertainment,UK,0,0
4555,2293.13,BankTransfer,74,Rural,Tablet,14,Wednesday,1.2360864453893665,4,Debit,Others,Canada,1,0
4556,2823.39,Online,66,Rural,Desktop,15,Saturday,53.104954213705184,5,Debit,Others,UK,0,0
4557,3315.47,Online,24,Rural,Desktop,5,Sunday,47.35119574615849,7,Credit,Others,UK,1,0
4558,3395.65,Online,38,Urban,Desktop,10,Tuesday,11.807934457306,2,Prepaid,Groceries,Canada,0,0
4559,4658.77,ATM,28,Suburban,Tablet,16,Wednesday,56.00087780526659,7,Credit,Clothing,Germany,0,0
4560,4984.75,Online,28,Urban,Mobile,14,Friday,19.018801851464538,3,Credit,Clothing,USA,1,0
4561,3601.07,POS,117,Suburban,Tablet,15,Thursday,41.561958673969016,6,Prepaid,Entertainment,Germany,0,0
4562,1436.82,Online,109,Rural,Desktop,23,Thursday,49.15668144919433,6,Prepaid,Clothing,Canada,0,0
4563,4398.88,POS,114,Rural,Tablet,1,Saturday,44.48077622810713,6,Prepaid,Clothing,UK,1,0
4564,247.06,Online,103,Suburban,Tablet,3,Friday,55.063208763387486,2,Debit,Entertainment,UK,1,0
4565,1156.17,ATM,66,Rural,Desktop,18,Wednesday,51.87005814440844,9,Debit,Entertainment,Germany,0,0
4566,4487.03,BankTransfer,61,Urban,Mobile,5,Saturday,59.677229694087444,8,Debit,Entertainment,Australia,1,0
4567,1281.7,Online,46,Rural,Desktop,17,Tuesday,11.038423613311117,7,Credit,Groceries,USA,1,1
4568,1104.03,Online,69,Rural,Desktop,20,Saturday,18.355231893479335,9,Prepaid,Entertainment,UK,1,0
4569,691.49,ATM,114,Rural,Tablet,10,Friday,38.20992945915464,4,Prepaid,Groceries,Canada,0,0
4570,4295.7,Online,75,Rural,Desktop,8,Sunday,44.009526434905865,2,Credit,Groceries,Germany,0,0
4571,2500.79,POS,74,Urban,Tablet,2,Friday,32.12284276788698,4,Debit,Groceries,USA,0,0
4572,3374.79,Online,43,Suburban,Desktop,1,Thursday,4.528309056708233,3,Prepaid,Entertainment,Australia,1,0
4573,1196.09,Online,59,Rural,Desktop,17,Tuesday,50.51155408534288,2,Credit,Clothing,UK,0,0
4574,3790.44,BankTransfer,2,Rural,Mobile,14,Thursday,57.656373925674195,2,Debit,Clothing,Germany,0,0
4575,3800.27,BankTransfer,15,Urban,Desktop,21,Wednesday,24.390458945201047,8,Credit,Entertainment,UK,0,0
4576,1563.68,Online,103,Urban,Mobile,17,Wednesday,13.566267653760878,5,Debit,Clothing,Germany,0,0
4577,2054.0,ATM,105,Urban,Desktop,18,Monday,1.2568939222290436,6,Credit,Entertainment,Australia,0,0
4578,1049.24,BankTransfer,37,Rural,Desktop,14,Friday,14.314212262005757,8,Debit,Groceries,Canada,1,0
4579,4882.83,Online,71,Suburban,Desktop,16,Tuesday,42.025134612821496,7,Credit,Others,Canada,1,0
4580,3228.37,BankTransfer,20,Urban,Mobile,17,Tuesday,54.704204321596556,7,Credit,Electronics,USA,1,1
4581,4672.78,Online,98,Urban,Tablet,17,Thursday,5.701432679262773,7,Credit,Entertainment,UK,0,0
4582,1517.62,BankTransfer,35,Urban,Mobile,10,Saturday,33.2402253109996,7,Credit,Groceries,UK,1,0
4583,3909.67,BankTransfer,34,Suburban,Desktop,17,Saturday,41.76232178585876,8,Prepaid,Others,UK,0,0
4584,3829.53,POS,117,Rural,Tablet,22,Thursday,16.65521118426549,1,Prepaid,Groceries,Canada,1,1
4585,3458.59,Online,86,Rural,Desktop,2,Sunday,34.23683264630109,3,Prepaid,Electronics,USA,0,0
4586,4828.23,Online,31,Rural,Mobile,12,Saturday,42.9433807177458,1,Prepaid,Clothing,Canada,0,0
4587,1968.38,Online,87,Urban,Mobile,13,Tuesday,50.27938266380907,8,Credit,Clothing,Germany,1,0
4588,654.46,Online,19,Rural,Tablet,3,Thursday,27.204741064116856,2,Prepaid,Groceries,UK,1,1
4589,3358.87,BankTransfer,68,Urban,Mobile,17,Saturday,44.896647413245745,7,Prepaid,Electronics,Germany,1,0
4590,3646.82,POS,24,Suburban,Desktop,4,Monday,18.176800007216997,6,Credit,Groceries,Australia,1,0
4591,2875.73,POS,84,Suburban,Tablet,13,Friday,12.861500131652301,1,Prepaid,Clothing,Germany,0,0
4592,1034.88,ATM,39,Rural,Desktop,11,Monday,11.320093390830978,6,Prepaid,Groceries,Germany,0,0
4593,2522.78,Online,92,Urban,Tablet,6,Saturday,21.596476636361,9,Debit,Others,Germany,0,0
4594,1561.64,ATM,54,Urban,Tablet,11,Wednesday,2.2491929391520573,3,Prepaid,Electronics,Canada,1,0
4595,2137.91,BankTransfer,39,Rural,Desktop,7,Tuesday,17.05121107614846,7,Debit,Clothing,Germany,0,0
4596,3226.45,ATM,17,Suburban,Mobile,20,Monday,39.16814718414937,4,Prepaid,Groceries,UK,0,0
4597,3726.33,Online,19,Suburban,Desktop,20,Monday,38.91035092489219,1,Credit,Electronics,USA,0,0
4598,1161.89,POS,118,Suburban,Mobile,2,Thursday,4.505873008840324,7,Prepaid,Groceries,Australia,0,0
4599,2027.22,POS,48,Suburban,Mobile,21,Thursday,17.316195463129148,1,Credit,Clothing,UK,1,0
4600,1346.54,Online,35,Suburban,Desktop,0,Thursday,34.21650411420751,4,Prepaid,Electronics,USA,1,0
4601,993.96,BankTransfer,32,Rural,Tablet,2,Saturday,19.18127303643586,9,Prepaid,Clothing,UK,1,0
4602,3917.15,Online,47,Rural,Desktop,10,Sunday,25.137482648913522,5,Credit,Others,Germany,1,0
4603,4546.35,BankTransfer,110,Rural,Tablet,17,Sunday,42.797364351234265,7,Credit,Others,Australia,0,0
4604,1851.79,POS,47,Suburban,Mobile,6,Wednesday,0.6550830844521396,7,Credit,Entertainment,UK,0,0
4605,3756.64,BankTransfer,64,Suburban,Tablet,8,Monday,16.65597329089699,3,Credit,Electronics,Australia,1,0
4606,4485.08,Online,46,Rural,Desktop,3,Friday,8.628097402722497,8,Debit,Others,Canada,1,0
4607,4230.77,Online,103,Rural,Tablet,22,Thursday,7.743790047593055,1,Debit,Entertainment,Canada,1,0
4608,914.88,Online,35,Suburban,Mobile,23,Wednesday,57.5465089651901,4,Credit,Electronics,Germany,0,0
4609,4781.5,BankTransfer,94,Urban,Mobile,9,Saturday,22.655963860588823,4,Debit,Clothing,Germany,1,0
4610,1884.01,BankTransfer,17,Rural,Tablet,17,Wednesday,31.672606236087425,2,Prepaid,Groceries,Canada,0,0
4611,1696.86,BankTransfer,42,Suburban,Mobile,22,Thursday,44.05593103547099,6,Prepaid,Groceries,UK,0,0
4612,313.09,POS,111,Suburban,Mobile,15,Tuesday,2.942103744117006,1,Prepaid,Clothing,USA,1,0
4613,2431.38,ATM,29,Rural,Tablet,11,Monday,14.53725604960613,3,Debit,Others,USA,1,0
4614,545.96,ATM,70,Urban,Mobile,18,Thursday,49.94565246188838,9,Debit,Groceries,Canada,1,0
4615,1243.45,Online,17,Suburban,Tablet,23,Friday,51.733237729355075,6,Prepaid,Clothing,USA,1,0
4616,1585.4,POS,81,Rural,Tablet,21,Monday,22.439760146384042,2,Credit,Entertainment,UK,1,0
4617,4044.32,BankTransfer,14,Suburban,Mobile,2,Wednesday,22.55420981914092,9,Prepaid,Entertainment,USA,1,0
4618,4377.57,Online,24,Suburban,Tablet,7,Sunday,45.438122938822026,2,Debit,Clothing,USA,0,0
4619,1513.03,POS,57,Suburban,Mobile,18,Friday,17.774706582317165,7,Prepaid,Electronics,Canada,1,0
4620,4293.63,Online,50,Suburban,Mobile,8,Monday,7.113935460285885,1,Prepaid,Others,Australia,1,0
4621,4286.3,POS,57,Urban,Mobile,18,Friday,15.526373469410947,5,Debit,Others,Australia,0,0
4622,3823.49,POS,101,Rural,Desktop,16,Wednesday,23.301949424982915,7,Debit,Clothing,UK,0,0
4623,734.33,ATM,61,Rural,Mobile,12,Thursday,3.227062104746386,3,Debit,Groceries,Australia,0,0
4624,3451.92,Online,104,Rural,Tablet,1,Sunday,28.77294722659047,4,Debit,Others,Germany,1,0
4625,4725.18,BankTransfer,39,Rural,Tablet,3,Friday,44.42645001508943,5,Prepaid,Others,Canada,0,0
4626,3413.02,ATM,55,Rural,Tablet,10,Thursday,30.873334154379652,3,Debit,Entertainment,Australia,0,0
4627,1658.75,ATM,96,Urban,Desktop,1,Sunday,4.406530896818967,6,Credit,Entertainment,USA,1,0
4628,2503.4,BankTransfer,36,Suburban,Desktop,3,Wednesday,26.464962917622916,3,Debit,Entertainment,Australia,1,0
4629,3228.98,POS,114,Suburban,Tablet,3,Sunday,42.56338602176568,8,Debit,Others,Canada,0,0
4630,2553.34,BankTransfer,37,Rural,Tablet,19,Wednesday,3.5799895740123766,7,Prepaid,Others,USA,1,0
4631,600.64,Online,112,Suburban,Desktop,0,Friday,3.684846664640622,1,Credit,Others,USA,1,0
4632,1561.01,BankTransfer,14,Suburban,Tablet,10,Friday,22.29902405054086,2,Credit,Groceries,Canada,1,0
4633,4012.18,POS,27,Suburban,Mobile,22,Wednesday,11.778341451010174,4,Credit,Groceries,UK,0,0
4634,4307.23,BankTransfer,83,Rural,Mobile,1,Friday,56.09336939937438,5,Debit,Groceries,UK,1,0
4635,687.36,POS,31,Rural,Tablet,18,Friday,34.922481864010614,4,Prepaid,Electronics,Canada,1,0
4636,4761.98,POS,110,Urban,Mobile,7,Friday,17.310791424413182,4,Prepaid,Others,Canada,0,0
4637,1644.78,Online,73,Rural,Tablet,22,Saturday,42.31612607398556,9,Debit,Others,Canada,0,0
4638,3311.91,BankTransfer,102,Urban,Desktop,19,Friday,22.5582501764238,4,Credit,Clothing,USA,0,0
4639,3759.37,BankTransfer,81,Rural,Tablet,3,Monday,8.0137270983027,4,Credit,Clothing,USA,0,0
4640,4059.92,Online,83,Suburban,Desktop,15,Wednesday,14.310210567630465,4,Prepaid,Electronics,Canada,1,0
4641,4728.8,POS,44,Urban,Mobile,14,Wednesday,38.60056233911661,2,Debit,Clothing,USA,1,0
4642,1565.28,BankTransfer,68,Urban,Mobile,4,Tuesday,3.2073787492198007,8,Credit,Groceries,Germany,1,0
4643,4292.67,Online,48,Urban,Mobile,4,Thursday,16.434073498879016,4,Debit,Electronics,Canada,1,0
4644,659.3,POS,57,Rural,Tablet,14,Tuesday,12.57785751076626,5,Prepaid,Electronics,USA,1,0
4645,3525.5,Online,75,Urban,Desktop,22,Friday,12.147993129524266,8,Debit,Electronics,UK,1,0
